Product Title,URL,Description,Details
Diana Soft 80337-301,https://textil.eu/en/p-29670/diana-soft-80337-301-childrens-cotton-plain-blue-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '80337-301', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Blue, Red', 'Motive': ""Children's, Animals"", 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Bormio Vyella 1480421-324,https://textil.eu/en/p-27231/bormio-vyella-1480421-324-floral-cotton-sateen-blue-100-cotton/,"Cotton satin is a weave that has a typically glossy finish and matt finished back.
Characteristics: The fabric is very breathable, soft, firm and pleasant to the touch.
Our high-quality printed cotton satin can be used as yardage for dresses, shirts, blouses, underwear, boxers, ties, and can also be used for making bedding, interior furnishings or upholstery.
Our satin weave materials include: Sateen, Rasatello, Bormio Vyella, Imperial, Renato.","{'Design': '1480421-324', 'Fabric': 'Cotton Sateen', 'Material': '100% cotton', 'Colour': 'Blue, Blue', 'Motive': 'Floral', 'Weight': '130 gsm', 'Width': '145-150 cm', 'Thread': '51x30', 'Yarn': 'Ne 40/1', 'VAT rate': '21.0%'}"
Capri Super Soft 31021-205,https://textil.eu/en/p-30727/capri-super-soft-31021-205-floral-linen-plain-white-100-linen/,"Traditional material from the origins of plants. A stem is processed from a flax plant, only around 10% of the plant can be used for textiles.
Characteristics: flax absorbs moisture very well, is firm, pleasantly cool, refreshing, flexible and comfortable to wear.
Our 100% flax can only be used for producing outerwear, shirts, trousers, tops, dresses and skirts.
The flax we offer is called Capri.","{'Design': '31021-205', 'Fabric': 'Linen plain', 'Material': '100% linen', 'Colour': 'White, Beige', 'Motive': 'Floral', 'Weight': '116 gsm', 'Width': '142-145 cm', 'Thread': '21x18', 'Yarn': 'L19 x L21+L23', 'VAT rate': '21.0%'}"
Diana Soft 1478184-21,https://textil.eu/en/p-29003/diana-soft-1478184-21-floral-cotton-plain-grey-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1478184-21', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Grey, Blue', 'Motive': 'Floral', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Diana Soft UNI-9133,https://textil.eu/en/p-28078/diana-soft-uni-9133-unicoloured-cotton-plain-brown-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': 'UNI-9133', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Brown', 'Motive': 'Unicoloured', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Diana Soft 1476221-76,https://textil.eu/en/p-27075/diana-soft-1476221-76-floral-cotton-plain-beige-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1476221-76', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Beige, Green', 'Motive': 'Floral, Stripes', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Diana 1481135-01,https://textil.eu/en/p-28824/diana-1481135-01-floral-cotton-plain-white-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1481135-01', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'White, Red', 'Motive': 'Floral, Mix', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Diana Soft UNI-9248,https://textil.eu/en/p-27985/diana-soft-uni-9248-unicoloured-cotton-plain-yellow-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': 'UNI-9248', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Yellow', 'Motive': 'Unicoloured', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Capri Super Soft UNI-BLACK,https://textil.eu/en/p-29119/capri-super-soft-uni-black-unicoloured-linen-plain-black-100-linen/,"Traditional material from the origins of plants. A stem is processed from a flax plant, only around 10% of the plant can be used for textiles.
Characteristics: flax absorbs moisture very well, is firm, pleasantly cool, refreshing, flexible and comfortable to wear.
Our 100% flax can only be used for producing outerwear, shirts, trousers, tops, dresses and skirts.
The flax we offer is called Capri.","{'Design': 'UNI-BLACK', 'Fabric': 'Linen plain', 'Material': '100% linen', 'Colour': 'Black', 'Motive': 'Unicoloured', 'Weight': '116 gsm', 'Width': '142-145 cm', 'Thread': '21x18', 'Yarn': 'L19 x L21+L23', 'VAT rate': '21.0%'}"
Arado ACRYL UNI-69555,https://textil.eu/en/p-28792/arado-acryl-uni-69555-unicoloured-twill-acrylat-coated-matt-orange-100-cotton100-acryl/,"During production, an acrylic coating is applied to cotton twill, therefore creating a relatively flexible, waterproof and pleasant material. Prior to the acrylic coating itself, the fabric undergoes a hydrophobic treatment to prevent the acrylic product from passing through the fabric. Therefore, the acrylic coating is only applied on the front side and the structure of the cotton is preserved on the reverse side.
The fabric with an acrylic coating is easy to wash with water, it is not necessary to wash it in a washing machine. Although, if you still want to wash the fabric we recommend washing unfolded at 30 °C and very gently. The fabric lasts 20 washing cycles. Ironing only on the reverse side at a very low temperature up to 150 °C. The fabric has great colour fastness even in bad weather and long life. You will surely enjoy its easy maintenance.
Thanks to this treatment, you can use the fabric both indoors and outdoors. It can be used to make tablecloths, bags, pillows, aprons and bibs, bags for gymnastics or snacks, bags for cosmetics, cases for electronics and much more. It can also be used to renovate changing tables or dining chairs.","{'Design': 'UNI-69555', 'Fabric': 'Twill - ACRYLAT coated, matt', 'Material': '100% cotton/100% ACRYL', 'Colour': 'Orange', 'Motive': 'Unicoloured', 'Weight': '198 gsm', 'Width': '145-152 cm', 'Thread': '46x23', 'Yarn': 'Ne 24/1 Ne 20/1', 'VAT rate': '21.0%'}"
Javanaise double folded 1479463-19,https://textil.eu/en/p-27740/javanaise-double-folded-1479463-19-ornaments-viscose-blue-100-viscose/,"Viscose is a fibre that is made on the basis of regenerated cellulose. It‘s composed of pure cellulose obtained from cotton processing as waste or wood processing. Therefore it’s chemically made from natural raw materials.
Characteristics: Very comfortable to wear, very absorbent, soft and cool fabric.
Our quality viscose can be used to make outerwear, scarves, skirts and tops.
The viscose we offer is called Javanaise.
Big sale
The Big Sale of Wholesale Goods section will help you effectively combat high inflation and prices rising across all industries: buy printed or dyed fabrics at a bargain price, or stock up in advance on quality fabrics made of 100% cotton, stretch cotton, linen and viscose at unbeatable prices! These are common printed or dyed fabrics which we usually sell out in order to free up our wholesale textile warehouses for new trendy collections of printed and dyed fabrics, or they are leftover yardage from already sold-out collections.


If you are looking for even higher discounts or literally a price slash, please visit our Cheaper Fabrics with Small Defects section.


Textil.eu, a Czech wholesaler of printed and dyed fabrics made of cotton and linen, produced in the European Union, displays prices after registration only and recalculates prices individually according to current discounts directly for each wholesale customer upon login. Sign up to our wholesale e-shop now and contact us for information on how to save even more money and further decrease wholesale prices of printed and dyed fabrics directly for you or your company.","{'Design': '1479463-19', 'Fabric': 'Viscose', 'Material': '100% viscose', 'Colour': 'Blue, Blue', 'Motive': 'Ornaments', 'Weight': '115 gsm', 'Width': '138-142 cm', 'Thread': '45x26', 'Yarn': 'viskózová stříž', 'VAT rate': '21.0%'}"
Gloria 1480332-10,https://textil.eu/en/p-27876/gloria-1480332-10-stripes-cotton-plain-beige-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '1480332-10', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'Beige, Brown', 'Motive': 'Stripes', 'Weight': '115 gsm', 'Width': '138-145 cm', 'Thread': '31x27', 'Yarn': 'Ne 30/1', 'VAT rate': '21.0%'}"
Diana Soft 82410-203,https://textil.eu/en/p-30663/diana-soft-82410-203-animals-cotton-plain-white-100-cotton/,"Cotton cloth is woven with the simplest weave, made by simply crossing the warp and weft.
Characteristics: Very comfortable to wear, breathable, absorbent and firm fabric.
Our quality cotton cloth with a wide range of designs can be used to make women's dresses, shirts, blouses, trousers, overalls and bedding.
It can also be used for making fashion accessories and can be used for decorative purposes.
Our cloth weave materials include: Diana, Gloria, Glorima, Aruna.","{'Design': '82410-203', 'Fabric': 'Cotton plain', 'Material': '100% cotton', 'Colour': 'White, Brown', 'Motive': 'Animals', 'Weight': '145 gsm', 'Width': '135-150 cm', 'Thread': '26x22', 'Yarn': 'Ne 20/1', 'VAT rate': '21.0%'}"
Elmosa 1/2 1477574-06,https://textil.eu/en/p-27575/elmosa-12-1477574-06-childrens-flannel-single-sided-green-100-cotton/,"single sided flannel fabric Elmosa.
  Our flannel is a linen weave fabric, trimmed on one or both sides. It‘s formed by combing or brushing the cotton cloth surface with fine steel brushes.
Characteristics: The fabric is fairly light, pleasant, warm and soft to the touch.
Our quality cotton flannel can be used to make shirts, seasonal beddings and linen - pyjamas, linings.
We offer flannel: Elmosa 1/2– one-sided combed and Elmosa 2/2 – both sides combed.
Big sale
The Big Sale of Wholesale Goods section will help you effectively combat high inflation and prices rising across all industries: buy printed or dyed fabrics at a bargain price, or stock up in advance on quality fabrics made of 100% cotton, stretch cotton, linen and viscose at unbeatable prices! These are common printed or dyed fabrics which we usually sell out in order to free up our wholesale textile warehouses for new trendy collections of printed and dyed fabrics, or they are leftover yardage from already sold-out collections.


If you are looking for even higher discounts or literally a price slash, please visit our Cheaper Fabrics with Small Defects section.


Textil.eu, a Czech wholesaler of printed and dyed fabrics made of cotton and linen, produced in the European Union, displays prices after registration only and recalculates prices individually according to current discounts directly for each wholesale customer upon login. Sign up to our wholesale e-shop now and contact us for information on how to save even more money and further decrease wholesale prices of printed and dyed fabrics directly for you or your company.","{'Design': '1477574-06', 'Fabric': 'Flannel - single sided', 'Material': '100% cotton', 'Colour': 'Green, Blue', 'Motive': ""Children's"", 'Weight': '170 gsm', 'Width': '138-140 cm', 'Thread': '18x16', 'Yarn': 'Ne 24/1 Ne 8/1', 'VAT rate': '21.0%'}"
